2025_05_17 23:48:09.037996[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.038111[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.038158[info] : HttpConn.cpp: 27     Client[20](127.0.0.1:51594) in, userCount:10
2025_05_17 23:48:09.038198[info] : WebServer.cpp: 193     Client[20] in
2025_05_17 23:48:09.038215[info] : HttpConn.cpp: 27     Client[33](127.0.0.1:51604) in, userCount:11
2025_05_17 23:48:09.038227[info] : WebServer.cpp: 193     Client[33] in
2025_05_17 23:48:09.038238[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.038246[info] : HttpConn.cpp: 27     Client[19](127.0.0.1:51616) in, userCount:12
2025_05_17 23:48:09.038261[info] : WebServer.cpp: 193     Client[19] in
2025_05_17 23:48:09.038263[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.038280[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.038299[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.038494[info] : WebServer.cpp: 256     Client[26] quit!
2025_05_17 23:48:09.038573[info] : WebServer.cpp: 256     Client[25] quit!
2025_05_17 23:48:09.038710[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.038926[info] : HttpConn.cpp: 77     Client[25](127.0.0.1:51476) quit, UserCount:11
2025_05_17 23:48:09.039033[info] : HttpConn.cpp: 77     Client[26](127.0.0.1:51454) quit, UserCount:10
2025_05_17 23:48:09.039530[info] : WebServer.cpp: 256     Client[16] quit!
2025_05_17 23:48:09.039662[info] : WebServer.cpp: 256     Client[27] quit!
2025_05_17 23:48:09.039773[info] : HttpConn.cpp: 77     Client[27](127.0.0.1:51486) quit, UserCount:8
2025_05_17 23:48:09.039668[info] : HttpConn.cpp: 77     Client[16](127.0.0.1:51426) quit, UserCount:9
2025_05_17 23:48:09.040118[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.040169[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.040250[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.040413[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.040753[info] : WebServer.cpp: 256     Client[28] quit!
2025_05_17 23:48:09.041064[info] : HttpConn.cpp: 77     Client[28](127.0.0.1:51490) quit, UserCount:7
2025_05_17 23:48:09.041265[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.043033[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.045030[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.045087[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.045147[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.045180[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.045206[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.045226[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.045250[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.045595[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.045897[info] : WebServer.cpp: 256     Client[32] quit!
2025_05_17 23:48:09.046144[info] : HttpConn.cpp: 77     Client[32](127.0.0.1:51540) quit, UserCount:6
2025_05_17 23:48:09.046204[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.046463[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.048394[info] : WebServer.cpp: 256     Client[31] quit!
2025_05_17 23:48:09.048567[info] : HttpConn.cpp: 77     Client[31](127.0.0.1:51526) quit, UserCount:6
2025_05_17 23:48:09.049200[info] : HttpConn.cpp: 27     Client[16](127.0.0.1:51620) in, userCount:6
2025_05_17 23:48:09.049334[info] : WebServer.cpp: 193     Client[16] in
2025_05_17 23:48:09.049469[info] : HttpConn.cpp: 27     Client[25](127.0.0.1:51630) in, userCount:7
2025_05_17 23:48:09.049499[info] : WebServer.cpp: 193     Client[25] in
2025_05_17 23:48:09.049513[info] : HttpConn.cpp: 27     Client[26](127.0.0.1:51632) in, userCount:8
2025_05_17 23:48:09.049526[info] : WebServer.cpp: 193     Client[26] in
2025_05_17 23:48:09.049538[info] : HttpConn.cpp: 27     Client[27](127.0.0.1:51648) in, userCount:9
2025_05_17 23:48:09.049549[info] : WebServer.cpp: 193     Client[27] in
2025_05_17 23:48:09.049563[info] : HttpConn.cpp: 27     Client[28](127.0.0.1:51656) in, userCount:10
2025_05_17 23:48:09.049574[info] : WebServer.cpp: 193     Client[28] in
2025_05_17 23:48:09.049586[info] : HttpConn.cpp: 27     Client[31](127.0.0.1:49518) in, userCount:11
2025_05_17 23:48:09.049599[info] : WebServer.cpp: 193     Client[31] in
2025_05_17 23:48:09.049611[info] : HttpConn.cpp: 27     Client[32](127.0.0.1:38904) in, userCount:12
2025_05_17 23:48:09.049621[info] : WebServer.cpp: 193     Client[32] in
2025_05_17 23:48:09.049630[info] : HttpConn.cpp: 27     Client[34](127.0.0.1:51674) in, userCount:13
2025_05_17 23:48:09.049650[info] : WebServer.cpp: 193     Client[34] in
2025_05_17 23:48:09.050637[info] : WebServer.cpp: 256     Client[29] quit!
2025_05_17 23:48:09.050820[info] : HttpConn.cpp: 77     Client[29](127.0.0.1:51496) quit, UserCount:12
2025_05_17 23:48:09.051790[info] : WebServer.cpp: 256     Client[20] quit!
2025_05_17 23:48:09.052077[info] : HttpConn.cpp: 77     Client[20](127.0.0.1:51594) quit, UserCount:11
2025_05_17 23:48:09.052305[info] : WebServer.cpp: 256     Client[30] quit!
2025_05_17 23:48:09.053681[info] : HttpConn.cpp: 77     Client[30](127.0.0.1:51512) quit, UserCount:10
2025_05_17 23:48:09.054608[info] : WebServer.cpp: 256     Client[33] quit!
2025_05_17 23:48:09.054784[info] : HttpConn.cpp: 77     Client[33](127.0.0.1:51604) quit, UserCount:9
2025_05_17 23:48:09.055239[info] : HttpConn.cpp: 27     Client[20](127.0.0.1:51682) in, userCount:10
2025_05_17 23:48:09.055290[info] : WebServer.cpp: 193     Client[20] in
2025_05_17 23:48:09.055304[info] : HttpConn.cpp: 27     Client[29](127.0.0.1:51688) in, userCount:11
2025_05_17 23:48:09.055319[info] : WebServer.cpp: 193     Client[29] in
2025_05_17 23:48:09.055331[info] : HttpConn.cpp: 27     Client[30](127.0.0.1:51690) in, userCount:12
2025_05_17 23:48:09.055362[info] : WebServer.cpp: 193     Client[30] in
2025_05_17 23:48:09.056808[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.056837[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.056871[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.056925[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.058654[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.058706[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.058746[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.058805[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.062263[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.063047[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.063373[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.065549[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.065756[info] : HttpConn.cpp: 27     Client[33](127.0.0.1:51702) in, userCount:13
2025_05_17 23:48:09.065780[info] : WebServer.cpp: 193     Client[33] in
2025_05_17 23:48:09.066889[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.066902[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.066938[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.066980[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.068918[info] : WebServer.cpp: 256     Client[16] quit!
2025_05_17 23:48:09.069034[info] : HttpConn.cpp: 77     Client[16](127.0.0.1:51620) quit, UserCount:12
2025_05_17 23:48:09.069078[info] : WebServer.cpp: 256     Client[19] quit!
2025_05_17 23:48:09.069108[info] : HttpConn.cpp: 77     Client[19](127.0.0.1:51616) quit, UserCount:11
2025_05_17 23:48:09.069138[info] : WebServer.cpp: 256     Client[25] quit!
2025_05_17 23:48:09.069163[info] : HttpConn.cpp: 77     Client[25](127.0.0.1:51630) quit, UserCount:10
2025_05_17 23:48:09.069803[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.069816[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.069849[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.069884[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.070311[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.070324[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.070386[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.070416[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.072189[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.072267[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.072565[info] : WebServer.cpp: 256     Client[28] quit!
2025_05_17 23:48:09.072636[info] : HttpConn.cpp: 77     Client[28](127.0.0.1:51656) quit, UserCount:9
2025_05_17 23:48:09.072705[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.072716[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.072747[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.072791[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.073019[info] : WebServer.cpp: 256     Client[30] quit!
2025_05_17 23:48:09.072792[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.073318[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.073368[info] : HttpConn.cpp: 77     Client[30](127.0.0.1:51690) quit, UserCount:8
2025_05_17 23:48:09.073478[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.062276[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.073508[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.073523[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.073528[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.073531[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.073555[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.073581[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.073581[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.074018[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.074130[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.076197[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.076304[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.076384[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.077008[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.077135[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.078051[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.078153[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.078247[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.078888[info] : HttpConn.cpp: 27     Client[16](127.0.0.1:51708) in, userCount:9
2025_05_17 23:48:09.078961[info] : WebServer.cpp: 256     Client[20] quit!
2025_05_17 23:48:09.079094[info] : WebServer.cpp: 193     Client[16] in
2025_05_17 23:48:09.079149[info] : HttpConn.cpp: 27     Client[19](127.0.0.1:51716) in, userCount:10
2025_05_17 23:48:09.079232[info] : HttpConn.cpp: 77     Client[20](127.0.0.1:51682) quit, UserCount:9
2025_05_17 23:48:09.079701[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.081531[info] : WebServer.cpp: 193     Client[19] in
2025_05_17 23:48:09.081901[info] : HttpConn.cpp: 27     Client[20](127.0.0.1:51724) in, userCount:10
2025_05_17 23:48:09.082705[info] : WebServer.cpp: 193     Client[20] in
2025_05_17 23:48:09.082897[info] : HttpConn.cpp: 27     Client[25](127.0.0.1:51740) in, userCount:11
2025_05_17 23:48:09.082954[info] : WebServer.cpp: 193     Client[25] in
2025_05_17 23:48:09.083244[info] : HttpConn.cpp: 27     Client[28](127.0.0.1:51748) in, userCount:12
2025_05_17 23:48:09.083287[info] : WebServer.cpp: 193     Client[28] in
2025_05_17 23:48:09.083308[info] : HttpConn.cpp: 27     Client[30](127.0.0.1:51754) in, userCount:13
2025_05_17 23:48:09.083330[info] : WebServer.cpp: 193     Client[30] in
2025_05_17 23:48:09.083636[info] : WebServer.cpp: 256     Client[29] quit!
2025_05_17 23:48:09.083865[info] : HttpConn.cpp: 77     Client[29](127.0.0.1:51688) quit, UserCount:12
2025_05_17 23:48:09.085860[info] : WebServer.cpp: 256     Client[27] quit!
2025_05_17 23:48:09.086025[info] : HttpConn.cpp: 77     Client[27](127.0.0.1:51648) quit, UserCount:11
2025_05_17 23:48:09.086179[info] : WebServer.cpp: 256     Client[26] quit!
2025_05_17 23:48:09.086284[info] : HttpConn.cpp: 77     Client[26](127.0.0.1:51632) quit, UserCount:10
2025_05_17 23:48:09.086761[info] : WebServer.cpp: 256     Client[33] quit!
2025_05_17 23:48:09.086952[info] : HttpConn.cpp: 77     Client[33](127.0.0.1:51702) quit, UserCount:9
2025_05_17 23:48:09.087561[info] : WebServer.cpp: 256     Client[31] quit!
2025_05_17 23:48:09.087722[info] : HttpConn.cpp: 77     Client[31](127.0.0.1:49518) quit, UserCount:8
2025_05_17 23:48:09.088178[info] : WebServer.cpp: 256     Client[34] quit!
2025_05_17 23:48:09.088331[info] : HttpConn.cpp: 77     Client[34](127.0.0.1:51674) quit, UserCount:7
2025_05_17 23:48:09.090114[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.092108[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.092201[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.092578[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.092866[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.093020[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.093059[info] : WebServer.cpp: 256     Client[32] quit!
2025_05_17 23:48:09.093127[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.093179[info] : HttpConn.cpp: 77     Client[32](127.0.0.1:38904) quit, UserCount:6
2025_05_17 23:48:09.093401[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.097949[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.098741[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.098853[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.099107[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.099209[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.099313[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.099369[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.101870[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.102619[info] : HttpConn.cpp: 27     Client[26](127.0.0.1:51758) in, userCount:7
2025_05_17 23:48:09.103141[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.103562[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.103783[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.104052[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.104157[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.104377[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.104526[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.104691[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.104835[info] : WebServer.cpp: 193     Client[26] in
2025_05_17 23:48:09.104907[info] : HttpConn.cpp: 27     Client[27](127.0.0.1:51766) in, userCount:8
2025_05_17 23:48:09.104949[info] : WebServer.cpp: 193     Client[27] in
2025_05_17 23:48:09.104967[info] : HttpConn.cpp: 27     Client[29](127.0.0.1:51776) in, userCount:9
2025_05_17 23:48:09.105271[info] : WebServer.cpp: 193     Client[29] in
2025_05_17 23:48:09.105329[info] : HttpConn.cpp: 27     Client[31](127.0.0.1:51788) in, userCount:10
2025_05_17 23:48:09.105363[info] : WebServer.cpp: 193     Client[31] in
2025_05_17 23:48:09.105381[info] : HttpConn.cpp: 27     Client[32](127.0.0.1:51800) in, userCount:11
2025_05_17 23:48:09.105395[info] : WebServer.cpp: 193     Client[32] in
2025_05_17 23:48:09.105421[info] : HttpConn.cpp: 27     Client[33](127.0.0.1:51810) in, userCount:12
2025_05_17 23:48:09.105497[info] : WebServer.cpp: 193     Client[33] in
2025_05_17 23:48:09.105517[info] : HttpConn.cpp: 27     Client[34](127.0.0.1:51820) in, userCount:13
2025_05_17 23:48:09.105535[info] : WebServer.cpp: 193     Client[34] in
2025_05_17 23:48:09.105790[info] : WebServer.cpp: 256     Client[16] quit!
2025_05_17 23:48:09.105979[info] : HttpConn.cpp: 77     Client[16](127.0.0.1:51708) quit, UserCount:12
2025_05_17 23:48:09.112947[info] : WebServer.cpp: 256     Client[19] quit!
2025_05_17 23:48:09.113255[info] : HttpConn.cpp: 77     Client[19](127.0.0.1:51716) quit, UserCount:11
2025_05_17 23:48:09.113727[info] : WebServer.cpp: 256     Client[20] quit!
2025_05_17 23:48:09.113912[info] : HttpConn.cpp: 77     Client[20](127.0.0.1:51724) quit, UserCount:10
2025_05_17 23:48:09.113988[info] : WebServer.cpp: 256     Client[25] quit!
2025_05_17 23:48:09.114038[info] : HttpConn.cpp: 77     Client[25](127.0.0.1:51740) quit, UserCount:9
2025_05_17 23:48:09.117399[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.117729[info] : WebServer.cpp: 256     Client[30] quit!
2025_05_17 23:48:09.118991[info] : HttpConn.cpp: 77     Client[30](127.0.0.1:51754) quit, UserCount:8
2025_05_17 23:48:09.119280[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.119322[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.119393[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.121897[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.121928[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.121963[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.122016[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.122761[info] : WebServer.cpp: 256     Client[28] quit!
2025_05_17 23:48:09.123031[info] : HttpConn.cpp: 77     Client[28](127.0.0.1:51748) quit, UserCount:7
2025_05_17 23:48:09.124389[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.124510[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.124550[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.124604[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.127495[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.128018[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.128754[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.128807[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.128885[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.129132[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.129187[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.129411[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.132035[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.132285[info] : HttpConn.cpp: 27     Client[20](127.0.0.1:51826) in, userCount:8
2025_05_17 23:48:09.132326[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.132363[info] : WebServer.cpp: 193     Client[20] in
2025_05_17 23:48:09.132381[info] : HttpConn.cpp: 27     Client[19](127.0.0.1:38920) in, userCount:9
2025_05_17 23:48:09.132399[info] : WebServer.cpp: 193     Client[19] in
2025_05_17 23:48:09.132423[info] : HttpConn.cpp: 27     Client[25](127.0.0.1:38936) in, userCount:10
2025_05_17 23:48:09.132475[info] : WebServer.cpp: 193     Client[25] in
2025_05_17 23:48:09.132485[info] : HttpConn.cpp: 27     Client[28](127.0.0.1:51836) in, userCount:11
2025_05_17 23:48:09.132494[info] : WebServer.cpp: 193     Client[28] in
2025_05_17 23:48:09.132503[info] : HttpConn.cpp: 27     Client[30](127.0.0.1:51848) in, userCount:12
2025_05_17 23:48:09.132514[info] : WebServer.cpp: 193     Client[30] in
2025_05_17 23:48:09.132524[info] : HttpConn.cpp: 27     Client[35](127.0.0.1:51856) in, userCount:13
2025_05_17 23:48:09.132533[info] : WebServer.cpp: 193     Client[35] in
2025_05_17 23:48:09.132542[info] : HttpConn.cpp: 27     Client[36](127.0.0.1:51858) in, userCount:14
2025_05_17 23:48:09.132552[info] : WebServer.cpp: 193     Client[36] in
2025_05_17 23:48:09.133647[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.133685[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.133735[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.133798[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.133860[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.133957[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.134492[info] : WebServer.cpp: 256     Client[29] quit!
2025_05_17 23:48:09.134954[info] : HttpConn.cpp: 77     Client[29](127.0.0.1:51776) quit, UserCount:13
2025_05_17 23:48:09.135227[info] : WebServer.cpp: 256     Client[27] quit!
2025_05_17 23:48:09.135812[info] : WebServer.cpp: 256     Client[32] quit!
2025_05_17 23:48:09.135975[info] : HttpConn.cpp: 77     Client[32](127.0.0.1:51800) quit, UserCount:11
2025_05_17 23:48:09.137138[info] : HttpConn.cpp: 77     Client[27](127.0.0.1:51766) quit, UserCount:11
2025_05_17 23:48:09.137972[info] : WebServer.cpp: 256     Client[26] quit!
2025_05_17 23:48:09.138077[info] : HttpConn.cpp: 77     Client[26](127.0.0.1:51758) quit, UserCount:10
2025_05_17 23:48:09.139935[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.144539[info] : WebServer.cpp: 256     Client[31] quit!
2025_05_17 23:48:09.149050[info] : HttpConn.cpp: 77     Client[31](127.0.0.1:51788) quit, UserCount:9
2025_05_17 23:48:09.149161[info] : WebServer.cpp: 256     Client[34] quit!
2025_05_17 23:48:09.149214[info] : HttpConn.cpp: 77     Client[34](127.0.0.1:51820) quit, UserCount:8
2025_05_17 23:48:09.149571[info] : WebServer.cpp: 256     Client[33] quit!
2025_05_17 23:48:09.149679[info] : HttpConn.cpp: 77     Client[33](127.0.0.1:51810) quit, UserCount:7
2025_05_17 23:48:09.145295[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.151562[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
2025_05_17 23:48:09.151643[debug] : HttpConn.cpp: 127     filesize:3148, 2 to 6381
2025_05_17 23:48:09.152235[info] : HttpConn.cpp: 27     Client[16](127.0.0.1:51872) in, userCount:8
2025_05_17 23:48:09.152390[info] : WebServer.cpp: 193     Client[16] in
2025_05_17 23:48:09.152461[info] : HttpConn.cpp: 27     Client[26](127.0.0.1:51876) in, userCount:9
2025_05_17 23:48:09.152476[info] : WebServer.cpp: 193     Client[26] in
2025_05_17 23:48:09.152488[info] : HttpConn.cpp: 27     Client[27](127.0.0.1:51880) in, userCount:10
2025_05_17 23:48:09.152499[info] : WebServer.cpp: 193     Client[27] in
2025_05_17 23:48:09.152509[info] : HttpConn.cpp: 27     Client[29](127.0.0.1:51894) in, userCount:11
2025_05_17 23:48:09.152519[info] : WebServer.cpp: 193     Client[29] in
2025_05_17 23:48:09.146317[debug] : HttpRequest.cpp: 56     请求行：[GET] [/index.html] [1.0]
2025_05_17 23:48:09.154809[debug] : HttpConn.cpp: 112     /index.html
2025_05_17 23:48:09.154866[debug] : HttpResponse.cpp: 151     file path /root/Code/MyTinyWebServer/resources/index.html
